date,close,open,high,low,volume,volume.1,turnover,total_shares,PE_TTM,PB,PS_TTM,reits_divd,EPS_TTM,pre_close,MA5,MA10,MACD,RSI,DX,next_return
2005/12/15,902.561,898.382,904.012,895.168,1625.9782,7.4981,1.3191,472.6584,13.9076,1.6675,0.815,2.9444,0.3432,898.153,891.9128,880.3079,2.541950846,60.54841876,17.47511073,0.006834859
2005/12/16,902.91,895.827,902.747,894.099,1145.2107,5.4185,0.9388,472.6584,13.9463,1.6721,0.8173,2.9348,0.3432,896.434,894.9534,883.5704,3.852271775,63.66613788,15.76378748,0.000386677
2005/12/19,907.318,902.049,904.472,898.794,993.6327,4.3806,0.8256,472.7253,14.007,1.6794,0.8208,2.9236,0.3431,902.561,897.8318,887.9004,4.862816415,63.84142343,17.84359756,0.004881993
2005/12/20,903.144,902.746,907.318,899.662,1029.4659,4.6658,0.8673,472.7253,14.0533,1.6849,0.8235,2.9137,0.3431,902.91,901.4752,892.0247,5.950772284,66.06803479,21.29623394,-0.004600372
2005/12/21,908.754,907.053,910.933,902.114,1027.3976,4.8929,0.8401,473.0366,13.9867,1.677,0.8196,2.9279,0.3429,907.318,902.4734,894.9553,6.402375632,62.16438983,25.57470018,0.006211634
2005/12/22,915.89,902.371,909.061,900.664,894.7026,4.4414,0.7304,473.122,14.0438,1.6838,0.823,2.9158,0.3429,903.144,904.9374,898.4251,7.13075574,65.14521453,22.69359657,0.00785251
2005/12/23,922.378,908.96,915.89,908.514,1190.6999,5.799,0.9563,473.122,14.1396,1.6953,0.8286,2.8958,0.3429,908.754,907.6032,901.2783,8.189415304,68.54041447,30.75181301,0.00708382
2005/12/26,919.36,916.668,925.005,916.409,1534.265,7.5018,1.2304,473.3068,14.2927,1.7137,0.8376,2.8663,0.3427,915.89,911.4968,904.6643,9.443084018,71.27967289,39.77544369,-0.003271977
2005/12/27,920.919,922.439,922.439,916.005,1205.0359,5.6406,1.0074,473.3068,14.2261,1.7057,0.8336,2.8795,0.3427,922.378,913.9052,907.6902,10.07693747,68.3004917,38.91143072,0.001695745
2005/12/28,932.031,919.051,920.984,915.116,1213.1032,5.7313,0.972,473.3068,14.2588,1.7096,0.8356,2.8726,0.3427,919.36,917.4602,909.9668,10.58307407,69.02079119,36.90595775,0.012066208
2005/12/29,923.451,921.144,932.031,921.144,1725.4959,8.798,1.416,473.1259,14.4251,1.7301,0.8453,2.8391,0.3428,920.919,922.1156,913.5265,11.74544236,73.62165089,47.12196933,-0.009205702
2005/12/30,941.428,933.45,933.999,921.834,1560.0251,8.518,1.3136,473.0008,14.2826,1.713,0.837,2.8672,0.3429,932.031,923.6278,915.6155,11.83783413,65.52914692,48.71508777,0.019467194
2006/1/4,959.134,926.559,941.428,926.412,2112.6899,11.4426,1.6626,475.8433,14.3475,1.7327,0.86,2.7901,0.3373,923.451,927.4378,919.4673,13.20937943,72.37963351,54.31104015,0.018807599
2006/1/5,970.032,943.85,959.625,942.308,2731.1743,14.6935,2.1485,475.8937,14.5876,1.7616,0.8744,2.7437,0.3372,941.428,935.3926,924.6489,15.54586216,77.18821137,64.52256735,0.011362333
2006/1/6,975.253,961.915,975.628,956.04,3028.6368,16.171,2.379,476.0874,14.7046,1.7758,0.8814,2.7218,0.3371,959.134,945.2152,931.3377,18.06863511,79.5482968,70.72029417,0.005382297
2006/1/9,978.154,971.089,976.273,966.053,2432.9552,12.6264,1.9089,476.0881,14.7459,1.7808,0.8839,2.7145,0.3371,970.032,953.8596,937.9876,20.25574627,80.58464409,70.94064224,0.002974613
2006/1/10,973.477,975.282,978.277,964.43,2273.5302,12.344,1.783,476.0881,14.8049,1.7879,0.8874,2.7044,0.3371,975.253,964.8002,944.214,21.96987899,81.15602671,71.65440006,-0.004781456
2006/1/11,983.716,977.644,983.39,963.394,2652.4138,13.4883,2.0789,476.0881,14.6634,1.7708,0.8789,2.7288,0.3371,978.154,971.21,949.3239,22.68939746,77.21086839,73.44645043,0.010517968
2006/1/12,978.809,972.389,984.076,968.538,2189.668,11.0282,1.7155,476.0881,14.8184,1.7899,0.8882,2.7093,0.3371,973.477,976.1264,955.7595,23.81134045,79.55414614,73.68681529,-0.004988228
2006/1/13,961.439,985.039,988.111,973.685,2228.1861,11.2156,1.7441,476.0881,14.7097,1.7767,0.8817,2.7287,0.3371,983.716,977.8818,961.5485,24.02755971,75.5450611,75.11377442,-0.017746057
2006/1/16,964.29,977.886,977.886,960.879,2030.5215,9.8962,1.5894,476.0881,14.4968,1.751,0.8689,2.7697,0.3371,978.809,975.119,964.4893,22.53750289,63.37085947,47.73169408,0.002965347
2006/1/17,983.622,959.395,965.984,952.234,1603.7276,8.0761,1.2553,476.0881,14.5956,1.763,0.8749,2.7522,0.3371,961.439,972.3462,968.5732,21.34067202,64.38534359,32.65188819,0.020047911
2006/1/18,991.222,964.16,984.672,963.077,2082.3518,10.3898,1.6279,476.1941,14.8717,1.7977,0.89,2.6991,0.337,964.29,974.3752,972.7926,21.70193932,70.37659742,45.5830797,0.007726545
2006/1/19,993.34,985.232,992.272,978.278,2645.5609,12.7149,2.0653,476.1941,15.0602,1.8205,0.9013,2.6671,0.337,983.622,975.8764,976.0014,22.34393576,72.34614354,49.80409439,0.002136756
2006/1/20,996.162,991.572,994.5,987.06,2614.7062,12.9299,2.0407,476.2242,15.0993,1.8256,0.9037,2.6603,0.337,991.222,978.7826,978.3322,22.76124994,72.88715119,51.00395341,0.002840921
2006/1/23,999.093,993.744,997.332,989.342,2254.6019,11.4593,1.7586,476.2242,15.0783,1.8231,0.9025,2.6636,0.337,993.34,985.7272,980.4231,23.05393484,73.62746413,52.5563503,0.002942293
2006/1/24,1009.597,997.791,1006.146,993.394,2419.7991,13.9142,1.886,476.2242,15.0446,1.8182,0.9,2.6701,0.337,996.162,992.6878,982.517,23.25433543,74.40903845,57.11097293,0.010513536
2006/1/25,1033.234,998.828,1009.648,989.514,2180.0758,11.6442,1.6984,476.2513,15.1645,1.8327,0.9072,2.6476,0.337,999.093,997.8828,986.129,23.9842637,77.03565149,50.2719269,0.023412312
2006/2/6,1029.937,1013.425,1033.354,1012.807,2503.8771,13.467,1.9493,476.2513,15.5368,1.8777,0.9295,2.5868,0.337,1009.597,1006.2852,991.0808,26.16839253,81.60986756,61.34376644,-0.003190952
2006/2/7,1033.072,1034.678,1038.501,1019.936,3295.4787,17.6693,2.5644,476.2513,15.4661,1.8692,0.9253,2.5999,0.337,1033.234,1013.6046,996.1936,27.31838073,79.23897078,63.25660369,0.003043875
2006/2/8,1019.599,1028.445,1033.399,1022.937,2698.6729,13.6925,2.1,476.2513,15.5466,1.8789,0.9301,2.5865,0.337,1029.937,1020.9866,1003.3569,28.15813352,79.83874905,63.25660369,-0.013041685
2006/2/9,1032.337,1033.192,1033.192,1017.047,2383.9601,12.1151,1.852,476.2513,15.3015,1.8493,0.9154,2.6278,0.337,1033.072,1025.0878,1008.8878,27.42039986,70.42275243,53.19573128,0.012493147
2006/2/10,1031.614,1019.416,1032.598,1018.482,2202.4453,11.4118,1.6973,477.3246,15.504,1.8734,0.9251,2.5995,0.3362,1019.599,1029.6358,1013.7593,27.54605697,73.59365228,53.19573128,-0.000700353
2006/2/13,1038.531,1034.381,1034.642,1021.839,2215.7298,11.4547,1.7051,477.3246,15.4547,1.8674,0.9222,2.6086,0.3362,1032.337,1029.3118,1017.7985,27.27291587,73.1145258,54.32850986,0.006705027
2006/2/14,1041.66,1032.645,1038.81,1030.461,1855.622,9.7306,1.4258,477.3373,15.5335,1.8751,0.9264,2.5981,0.3362,1031.614,1031.0306,1022.3176,27.29989745,74.80456158,56.63338091,0.00301291
2006/2/15,1020.121,1040.332,1048.344,1038.744,2478.4628,12.7478,1.9032,477.4151,15.732,1.8991,0.9384,2.5689,0.3362,1038.531,1032.7482,1026.8674,27.25953377,75.55320097,61.4285069,-0.020677572
2006/2/16,1020.368,1041.665,1041.665,1019.21,2615.9892,13.4072,2.0077,477.4151,15.4179,1.8603,0.9193,2.6227,0.3362,1041.66,1032.8526,1028.9702,25.19904901,61.91514928,29.7682975,0.000242128
2006/2/17,1021.639,1020.063,1028.574,1015.992,2102.6875,10.7741,1.612,477.4151,15.4323,1.8589,0.9211,2.6232,0.3362,1020.121,1030.4588,1030.0473,23.31724416,61.99986046,25.40487261,0.001245629
2006/2/20,1038.816,1020.74,1030.052,1020.015,1881.8883,10.3033,1.4427,477.4151,15.4656,1.8633,0.9233,2.6159,0.3362,1020.368,1028.4638,1028.8878,21.67856236,62.4625467,26.62520704,0.01681318
2006/2/21,1037.885,1020.977,1038.937,1014.663,2367.8039,13.1802,1.8138,477.5215,15.7459,1.8934,0.938,2.5737,0.3361,1021.639,1028.5208,1029.7757,21.51789072,68.11320129,33.65209896,-0.000896213
2006/2/22,1041.373,1039.649,1046.45,1036.38,2538.0704,13.4351,1.942,477.5984,15.7115,1.8884,0.9356,2.581,0.336,1038.816,1027.7658,1030.257,21.07252245,67.51993046,38.97405787,0.003360681
2006/2/23,1049.444,1038.253,1041.592,1029.248,1978.5037,10.2598,1.5116,477.7932,15.7506,1.8952,0.9382,2.5713,0.3359,1037.885,1032.0162,1032.4344,20.7616895,68.62261166,28.44153422,0.007750345
2006/2/24,1047.845,1041.97,1049.688,1041.97,1967.6104,10.2864,1.5033,478.7645,15.826,1.9042,0.9427,2.557,0.3352,1041.373,1037.8314,1034.1451,20.92539942,71.07007337,34.50921531,-0.001523664
2006/2/27,1053.01,1055.947,1057.223,1045.967,2287.2099,12.5204,1.7346,478.7645,15.7924,1.9028,0.9407,2.5631,0.3352,1049.444,1043.0726,1035.7682,20.68764054,69.90668789,39.63917915,0.004929164
2006/2/28,1056.619,1046.713,1053.72,1033.661,1935.3267,10.4278,1.466,478.85,15.7706,1.9023,0.9405,2.5607,0.3352,1047.845,1045.9114,1037.2161,20.67762841,71.52798152,22.73066195,0.003427318
2006/3/1,1038.666,1051.759,1057.693,1049.642,1942.573,10.5184,1.4704,478.9094,15.8375,1.91,0.9443,2.5511,0.3351,1053.01,1049.6582,1038.712,20.7220391,72.63728927,25.85229801,-0.016990987
2006/3/2,1041.677,1055.858,1056.053,1034.68,2487.7861,13.7487,1.881,478.9094,15.5519,1.8761,0.9301,2.5975,0.3351,1056.619,1049.1168,1040.5665,19.08853705,60.09427964,8.135012575,0.002898911
2006/3/3,1038.873,1037.988,1043.422,1029.561,2120.0539,11.4371,1.6013,478.9094,15.6602,1.8883,0.9361,2.5834,0.3351,1038.666,1047.5634,1042.6974,17.83138831,61.30125234,2.80264028,-0.002691813
2006/3/6,1014.973,1041.659,1044.417,1036.108,1787.0963,9.0912,1.3489,478.9094,15.5816,1.8797,0.9319,2.5937,0.3351,1041.677,1045.769,1044.4208,16.41955509,59.49654826,3.795690675,-0.023005699
2006/3/7,1009.271,1037.928,1037.976,1013.142,1933.6516,9.6765,1.4556,478.9292,15.224,1.8349,0.91,2.6566,0.3351,1038.873,1038.1616,1042.0365,13.21974781,46.83901722,17.22561729,-0.005617883
2006/3/8,1004.344,1012.578,1014.965,999.931,1746.3055,8.8181,1.3117,479.1615,15.0745,1.8165,0.9011,2.6812,0.3349,1014.973,1028.692,1039.1751,10.1072635,44.41147695,26.45303504,-0.004881741
2006/3/9,1008.897,1006.965,1010.91,1002.196,1273.5099,6.6401,0.956,479.176,15.0347,1.8085,0.8976,2.6935,0.3349,1009.271,1021.8276,1035.4722,7.160487895,42.36814848,26.45303504,0.004533307
2006/3/10,1019.864,1004.747,1011.762,1004.688,1188.7983,6.3378,0.8924,479.176,15.0376,1.809,0.8978,2.6922,0.3349,1004.344,1015.2716,1031.4175,5.133361842,44.89140876,25.40739872,0.010870287
2006/3/13,1018.272,1008.803,1020.876,1008.513,1176.5911,6.1019,0.8827,482.2267,15.3364,1.8267,0.9151,2.6402,0.3328,1008.897,1011.4698,1028.6194,4.361518219,50.51190999,14.50023358,-0.001560992
2006/3/14,1028.958,1020.468,1021.651,1012.112,1134.803,5.8616,0.8512,482.2509,15.3066,1.8232,0.9135,2.6451,0.3328,1019.864,1012.1296,1025.1456,3.580096369,49.71919022,13.59548655,0.010494249
2006/3/15,1027.616,1018.154,1028.965,1017.081,1484.2068,7.8223,1.113,482.2509,15.4985,1.8462,0.9255,2.612,0.3328,1018.272,1016.067,1022.3795,3.779516899,54.84209701,5.151019983,-0.001304232
2006/3/16,1024.015,1028.96,1029.805,1025.523,1478.4339,7.9364,1.1082,482.2509,15.4607,1.842,0.9234,2.6174,0.3328,1028.958,1020.7214,1021.2745,3.785632505,54.09666724,4.193034682,-0.003504227
2006/3/17,1037.659,1027.637,1029.559,1021.081,1500.1924,7.9452,1.1214,482.2931,15.3613,1.8304,0.9174,2.6349,0.3328,1027.616,1023.745,1019.5083,3.460023565,52.05216875,8.918654143,0.013324024
2006/3/20,1040.757,1024.502,1037.908,1019.647,1538.9912,8.2463,1.15,482.2931,15.6152,1.8559,0.9315,2.5981,0.3328,1024.015,1027.304,1019.3869,4.253896633,58.45840212,0.968589105,0.002985567
2006/3/21,1047.666,1037.949,1047.051,1036.235,1907.7662,10.2716,1.4214,482.6809,15.637,1.8576,0.9333,2.5913,0.3325,1037.659,1031.801,1021.9653,5.074533406,59.77265677,10.54527373,0.006638437
2006/3/22,1048.537,1041.138,1047.939,1036.706,1864.0575,10.0345,1.3869,482.6809,15.7101,1.863,0.9362,2.5829,0.3325,1040.757,1035.5426,1025.8048,6.210798304,62.61339259,11.44101744,0.000831372
2006/3/23,1042.601,1047.349,1049.325,1042.825,2046.7885,10.825,1.5229,482.6809,15.7563,1.8676,0.9386,2.5765,0.3325,1047.666,1039.7268,1030.2241,7.099737488,62.96842607,12.90689999,-0.005661221
2006/3/24,1050.707,1049.122,1051.757,1041.231,2009.8237,11.0319,1.4954,482.6809,15.6941,1.8567,0.934,2.5878,0.3325,1048.537,1043.444,1033.5945,7.241764056,58.86566938,15.54845216,0.007774786
2006/3/27,1055.982,1042.629,1050.707,1037.076,1713.407,9.2018,1.2736,483.3673,15.8325,1.8571,0.9334,2.5847,0.332,1042.601,1046.0536,1036.6788,7.917143686,62.4624673,9.441165653,0.005020429
2006/3/28,1065.294,1050.068,1056.516,1048.636,2227.3999,10.6305,1.6464,483.3673,15.8576,1.8567,0.9334,2.5938,0.332,1050.707,1049.0986,1040.4498,8.776861132,64.62991325,16.11653863,0.008818332
2006/3/29,1055.634,1058.738,1074.038,1057.678,3052.6345,15.8821,2.2529,483.3673,15.9259,1.8586,0.9282,2.5835,0.332,1055.982,1052.6242,1044.0834,10.09324533,68.12848256,32.32193412,-0.009067919
2006/3/30,1061.088,1065.843,1067.99,1055.137,2201.2494,12.0899,1.6239,483.3673,15.743,1.8411,0.9201,2.6064,0.332,1065.294,1054.0436,1046.8852,10.23897944,61.34922295,28.446579,0.005166563
2006/3/31,1079.322,1053.854,1061.473,1050.222,2227.619,12.0457,1.638,483.3775,15.6925,1.8358,0.917,2.6393,0.3191,1055.634,1057.741,1050.5925,10.67155198,63.5542941,21.06095327,0.017184249
2006/4/3,1089.371,1061.962,1079.366,1061.962,2772.9761,15.7032,2.0372,483.3775,15.4418,1.8388,0.912,2.599,0.3191,1061.088,1063.464,1054.7588,12.34341307,69.76482069,35.5825018,0.009310475
2006/4/4,1099.97,1080.857,1089.371,1076.198,3114.8757,17.5252,2.2863,483.4694,15.6434,1.8485,0.9169,2.606,0.319,1079.322,1070.1418,1059.6202,14.3142397,72.54184098,42.0066808,0.009729468
2006/4/5,1103.237,1091.175,1100.558,1089.549,3293.6914,18.5396,2.4081,484.0194,15.7513,1.8628,0.9237,2.6229,0.3187,1089.371,1077.077,1064.8506,16.54071367,75.13582496,48.22425996,0.002970081
2006/4/6,1103.154,1102.543,1109.683,1097.316,3616.7049,19.6878,2.6339,484.3852,15.7619,1.8641,0.9243,2.6217,0.3184,1099.97,1086.5976,1070.3206,18.35721933,75.89183735,52.68067674,-7.52E-05
2006/4/7,1117.91,1102.944,1105.104,1091.894,3257.086,17.7601,2.372,484.3852,15.746,1.8615,0.9233,2.6243,0.3184,1103.237,1095.0108,1076.3759,19.56458737,75.82875579,44.71044954,0.013376192
2006/4/10,1123.308,1104.321,1118.082,1100.69,3206.752,17.2465,2.3349,484.3212,15.9298,1.8797,0.9332,2.5753,0.3185,1103.154,1102.7284,1083.0962,21.46468953,79.14728211,51.26789565,0.004828653
2006/4/11,1117.073,1120.163,1126.089,1112.007,3560.752,19.7967,2.5893,484.3212,15.989,1.8841,0.9345,2.5734,0.3185,1117.91,1109.5158,1089.8288,23.1393714,80.21727594,54.82758215,-0.00555057
2006/4/12,1093.925,1123.782,1123.782,1116.149,3033.3845,15.9911,2.2006,484.0552,15.9553,1.8717,0.9301,2.5865,0.3186,1123.308,1112.9364,1095.0067,23.69036864,75.4044116,54.82758215,-0.020722012
2006/4/13,1118.607,1116.837,1122.394,1093.508,3382.4146,17.1901,2.4538,484.0552,15.7409,1.842,0.9146,2.6088,0.3186,1117.073,1111.074,1098.8358,22.00552181,60.8158035,24.90652941,0.02256279
2006/4/14,1124.414,1091.689,1118.665,1091.673,3352.7962,16.7825,2.4291,485.2316,16.0602,1.88,0.9331,2.5764,0.3179,1093.925,1114.1646,1104.5877,22.40364442,67.93860813,22.8346026,0.005191278
2006/4/17,1131.281,1120.186,1129.154,1114.527,3570.4548,18.3492,2.5759,487.6119,16.3435,1.9021,0.9452,2.5594,0.3163,1118.607,1115.4654,1109.0969,22.92348813,69.35024582,29.98399742,0.006107181
2006/4/18,1138.241,1127.506,1135.448,1119.271,3231.7223,17.4035,2.3054,487.9154,16.2356,1.9098,0.9486,2.5513,0.3161,1124.414,1117.06,1113.2879,23.61733162,70.97757167,33.93919241,0.006152318
2006/4/19,1134.381,1135.614,1140.407,1125.204,3432.2898,19.365,2.4406,488.0406,16.3173,1.9183,0.9529,2.5249,0.316,1131.281,1121.2936,1117.115,24.44701149,72.56736935,36.9607686,-0.003391197
2006/4/20,1149.158,1139.642,1142.538,1127.09,3788.5651,21.5612,2.6857,488.2134,16.3069,1.903,0.9435,2.5405,0.3159,1138.241,1129.3848,1120.2294,24.51052693,70.26841156,38.26747417,0.013026488
2006/4/21,1142.698,1133.205,1152.888,1127.648,4077.291,22.7507,2.881,486.7183,16.8535,1.9516,0.9683,2.469,0.3169,1134.381,1135.495,1124.8298,25.45975951,73.70303338,44.30582311,-0.005621507
2006/4/24,1141.93,1156.908,1160.579,1135.751,4593.6219,26.2459,3.2307,486.1359,16.874,1.9264,0.9602,2.4633,0.3173,1149.158,1139.1518,1127.3086,25.39799291,69.90133872,48.34889032,-0.000672094
2006/4/25,1155.726,1139.495,1149.544,1123.099,3861.1125,22.8852,2.7124,486.4417,17.0034,1.9081,0.953,2.4876,0.3171,1142.698,1141.2816,1129.1708,24.9988995,69.44274077,31.44432297,0.012081301
2006/4/26,1155.268,1142.902,1162.021,1142.074,4182.4301,25.4762,2.9368,486.4417,17.3278,1.9218,0.9606,2.4575,0.3171,1141.93,1144.7786,1133.0361,25.50186735,72.8842215,38.84524249,-0.000396288
2006/4/27,1172.347,1157.379,1159.898,1145.26,3198.0451,18.8625,2.2456,486.4417,17.41,1.9101,0.9543,2.4662,0.3171,1155.726,1148.956,1139.1704,25.56877529,72.59192995,38.84524249,0.014783583
2006/4/28,1218.445,1143.587,1173.88,1133.193,4080.1858,24.343,2.8628,486.4805,17.702,1.9249,0.9501,2.4333,0.3171,1155.268,1153.5938,1144.5444,26.69224134,76.39374874,46.36978781,0.039321123
2006/5/8,1251.611,1179.581,1218.859,1179.581,4491.2821,26.5363,3.1497,486.4805,18.9017,2.0048,0.9801,2.3122,0.3171,1172.347,1168.7432,1153.9475,30.94559803,83.17680885,62.39802735,0.02721994
2006/5/9,1265.933,1226.315,1252.759,1222.679,5599.3861,33.1119,3.9231,486.4805,19.2959,2.0484,1.0056,2.2615,0.3171,1218.445,1190.6794,1165.9805,36.57106441,86.2402231,69.73873562,0.011442852
2006/5/10,1255.035,1257.984,1273.684,1243.472,5566.7043,33.5683,3.8995,486.4805,19.4394,2.064,1.013,2.2478,0.3171,1251.611,1212.7208,1178.7497,41.70421254,87.31446342,73.21469281,-0.00860867
2006/5/11,1296.257,1267.219,1294.868,1254.348,6113.3725,37.2996,4.2791,486.4805,19.265,2.0456,1.0039,2.2688,0.3171,1265.933,1232.6742,1190.8151,44.38129199,82.06430772,76.19574224,0.032845299
2006/5/12,1352.155,1255.234,1296.379,1252.677,5492.0331,34.2618,3.835,486.5506,20.0457,2.1289,1.0449,2.1652,0.317,1255.035,1257.4562,1205.525,49.26131387,85.5930829,74.54555018,0.043122622
2006/5/15,1331.127,1312.137,1352.412,1301.797,7353.4005,45.7682,5.1327,486.9466,20.8222,2.2125,1.0841,2.1064,0.3168,1296.257,1284.1982,1226.4707,56.98241006,88.80855015,80.97878548,-0.015551472
2006/5/16,1335.523,1368.134,1387.397,1322.136,7965.817,50.9164,5.544,487.4873,20.23,2.1503,1.0533,2.1768,0.3164,1352.155,1300.1014,1245.3904,60.70488246,81.44443095,83.74167875,0.003302465
2006/5/17,1331.201,1331.686,1356.132,1306.871,6182.3287,39.1338,4.2895,487.4873,20.3028,2.1593,1.0571,2.2041,0.3164,1331.127,1314.0194,1263.3701,63.28023397,81.78448802,72.00193009,-0.003236185
2006/5/18,1366.097,1322.652,1340.523,1301.109,5205.6363,31.8329,3.6093,487.7205,20.1472,2.1433,1.0489,2.2239,0.3163,1335.523,1329.2526,1280.9634,64.23204232,80.22775571,67.64771492,0.026213923
2006/5/19,1373.674,1334.069,1371.222,1329.317,6712.3869,36.2224,4.5953,487.7205,20.4591,2.1775,1.0652,2.1918,0.3163,1331.201,1343.2206,1300.3384,67.02949851,83.03551154,71.7508648,0.005546458
2006/5/22,1317.654,1366.316,1387.571,1360.348,6626.2172,38.1989,4.5309,488.1924,20.4986,2.1816,1.067,2.119,0.3159,1366.097,1347.5244,1315.8613,69.06180182,83.58072148,73.6663349,-0.040781146
2006/5/23,1308.242,1365.1,1365.1,1316.549,5687.2388,32.7478,3.8871,488.1924,19.8756,2.1153,1.0346,2.1888,0.3159,1373.674,1344.8298,1322.4656,65.39820126,66.5509833,45.25131431,-0.007142998
2006/5/24,1307.697,1325.683,1351.308,1277.332,5117.6632,31.0968,3.4938,488.1924,19.7673,2.1045,1.0289,2.1069,0.3159,1317.654,1339.3736,1326.6965,61.03176547,64.18475187,25.45772321,-0.00041659
2006/5/25,1331.02,1304.695,1316.475,1285.728,3404.6436,20.4826,2.3178,488.1948,19.6545,2.101,1.0229,2.2968,0.3159,1308.242,1334.6728,1331.9627,56.8717743,64.0427572,25.45772321,0.017835171
2006/5/26,1366.292,1312.236,1331.452,1309.46,3638.5665,21.742,2.4771,488.1948,19.912,2.1285,1.0362,2.259,0.3159,1307.697,1327.6574,1335.439,54.82493478,67.36961999,29.70074327,0.026499977
2006/5/29,1378.756,1339.896,1366.843,1330.628,4448.0011,27.1006,3.0259,488.4033,20.3349,2.1746,1.0583,2.1895,0.3158,1331.02,1326.181,1336.8527,55.4102208,71.64272323,38.59534336,0.009122501
2006/5/30,1365.451,1375.298,1384.684,1360.548,4476.1027,28.9924,3.0414,488.5193,20.3657,2.178,1.0599,2.1852,0.3157,1366.292,1338.4014,1341.6156,56.23160192,72.98882167,42.54206715,-0.009650003
2006/5/31,1402.879,1377.449,1386.942,1355.007,4733.5883,29.3597,3.2135,488.5193,20.1083,2.1515,1.0493,2.2266,0.3157,1378.756,1349.8432,1344.6084,55.17295064,69.21192296,39.54224997,0.027410724
2006/6/1,1390.116,1364.178,1403.265,1362.936,5349.3453,31.3835,3.6315,488.7371,20.5609,2.2016,1.0729,2.2105,0.3156,1365.451,1368.8796,1351.7762,56.70048082,73.38429798,43.32607904,-0.00909772
2006/6/2,1403.163,1406.617,1411.78,1382.004,6410.9162,37.4073,4.3483,488.7371,20.285,2.173,1.0583,2.264,0.3156,1402.879,1380.6988,1354.1781,56.23297335,69.90531884,45.25105212,0.009385548
2006/6/5,1399.142,1391.461,1403.304,1362.723,5510.1819,29.7847,3.7306,489.5477,20.443,2.1887,1.0666,2.2093,0.3151,1390.116,1388.073,1357.127,56.26664729,71.39806732,34.14061184,-0.002865668
2006/6/6,1320.233,1400.267,1413.108,1391.895,4683.5278,26.4979,3.1542,490.1876,20.3888,2.1843,1.0638,2.2511,0.3147,1403.163,1392.1502,1365.2758,55.33105112,70.24168903,36.78830614,-0.056398135
2006/6/7,1325.979,1398.184,1398.184,1319.698,5204.7647,31.0763,3.5037,490.3267,19.3442,2.0748,1.0092,2.2205,0.3146,1399.142,1383.1066,1366.4749,47.67274584,52.32985194,3.71992834,0.004352262
2006/6/8,1294.185,1309.07,1331.885,1286.899,4567.7509,26.4626,3.072,490.3267,19.3786,2.0785,1.011,2.2008,0.3146,1320.233,1367.7266,1368.3031,41.58774033,53.26443193,7.250004093,-0.023977755
2006/6/9,1297.67,1320.813,1329.835,1293.046,3739.2623,21.631,2.5134,490.4467,18.911,2.0312,0.9866,2.3547,0.3145,1325.979,1348.5404,1364.6196,33.81007801,47.69274706,7.250004093,0.002692814
2006/6/12,1298.276,1283.827,1308.121,1275.399,2503.3331,15.0254,1.6814,490.8166,18.9374,2.0353,0.988,2.3792,0.3143,1294.185,1327.4418,1357.7574,27.60917358,48.33075148,12.99221956,0.000466991
2006/6/13,1283.88,1296.408,1312.132,1284.62,2782.3031,16.7162,1.8644,491.3202,18.8212,2.0229,0.9819,2.3932,0.3139,1297.67,1307.2686,1349.7094,22.48462256,48.44850058,11.30547785,-0.011088551
2006/6/14,1285.385,1291.69,1291.69,1269.516,2880.1661,15.9823,1.9235,491.3202,18.5436,1.9935,0.9675,2.194,0.3139,1298.276,1299.998,1341.5523,17.06502705,45.77948996,16.36832523,0.001172228
2006/6/15,1318.01,1283.721,1300.111,1280.501,2324.1302,12.9479,1.5509,491.5346,18.5569,1.9954,0.9682,2.1941,0.3138,1283.88,1291.8792,1329.8029,12.74448895,46.11370625,12.51217512,0.0253815
2006/6/16,1334.893,1290.003,1318.019,1290.003,2840.8032,16.1524,1.8935,491.7061,19.1014,2.0573,0.9966,2.1932,0.3137,1285.385,1296.6442,1322.5923,11.81677974,52.89250495,4.57586355,0.012809463
2006/6/19,1338.223,1306.263,1341.99,1294.904,3072.6258,18.6726,2.0471,491.7061,19.2364,2.0848,1.0036,2.3743,0.3137,1318.01,1304.0888,1315.7653,12.30206991,55.97868473,5.076157251,0.002494582
2006/6/20,1333.532,1333.619,1341.244,1323.784,2779.7058,16.4167,1.8519,491.7061,19.253,2.0869,1.0045,2.3804,0.3137,1334.893,1312.0782,1309.6734,12.8077295,56.58287204,5.076157251,-0.003505395
2006/6/21,1331.553,1336.842,1347.002,1320.411,3244.5479,18.2716,2.1616,491.7061,19.3491,2.0973,1.0095,2.3295,0.3137,1338.223,1322.0086,1311.0033,12.68373369,55.42875568,7.455688401,-0.001484029
2006/6/22,1339.446,1331.926,1341.73,1326.146,2595.3157,14.6424,1.7278,491.7504,19.2822,2.0904,1.006,2.3218,0.3137,1333.532,1331.2422,1311.5607,12.28417305,54.91982481,7.455688401,0.005927665
2006/6/23,1363.413,1329.106,1340.266,1319.506,2565.1644,15.1255,1.7078,493.3324,19.3913,2.1008,1.0116,2.3824,0.3127,1331.553,1335.5294,1316.0868,12.46077742,56.63020261,3.969989505,0.017893219
2006/6/26,1363.896,1341.609,1363.569,1341.609,2959.592,18.5648,1.9688,493.5126,19.7609,2.1434,1.0311,2.2998,0.3125,1339.446,1341.2334,1322.6611,14.36903693,61.41713395,14.45746617,0.000354258
